feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,feature41,feature42,feature43,feature44,feature45,feature46,feature47,feature48,feature49,feature50,label
-553.1004007051,49.1987826359,-9.9758354411,1.8336059343,0.4117462455,-7.0718632989,-8.4098440949,-12.5307471844,-7.5326112425,1.9808958429,-7.1075648181,-0.0845233638,-8.6653158915,-4.1610880146,-3.3044115219,-3.0646072463,-3.7299099237,0.5763167979,-1.6414315197,0.7680442124,1.0888165557,4.7449204789,0.0602701738,5.0344722437,0.0840206872,3.0648890355,1.7558445821,2.9184472732,1.5422232129,5.1693564972,3.8416099135,4.7128745271,2.3107580403,2.2173229899,2.6379732048,3.2322192141,2.1025667094,3.7512966317,1.4646630859,3.2935452407,1.6462714817,2.6352155079,1.8222365538,2.1350108329,0.5310267779,1.8054523559,1.2990913516,2.3802748452,0.9412919761,1.1508965721,8
-529.8966053966,40.7138490655,-16.9912450683,2.2709335052,-3.2144114153,-10.9307619737,-9.3959505236,-12.4577169424,-8.0870395967,1.6085803415,-7.3452086459,-2.0357496384,-9.9317435729,-4.5736281099,-2.3409976838,-1.6413901321,-1.7624832886,2.5088329059,-0.5644134093,2.8307719595,0.6527309351,6.1441961912,-0.0252126683,4.1122385335,0.1315979436,2.9156085011,3.0713898557,5.9166570023,5.0223517816,9.9324545585,7.4384594432,6.4336007149,2.943957824,3.9185525192,3.0065132378,4.031681841,1.8583170439,2.8851378681,-1.5866124578,0.499678377,0.501173949,2.8593127663,1.5936908272,1.1849216147,-1.5931381425,1.1500466533,0.0208369787,1.137806223,-1.4393194127,-0.7126541823,8
-569.2130757883,41.3675521724,-7.8504938603,-5.7011618555,-3.4654452779,-9.7281382402,-11.9212867395,-13.1159246012,-11.9988293197,0.5523192771,-11.81298357,-4.5996925606,-9.4738171667,-9.3732192714,-4.7615829249,-8.7194762553,-9.0994565415,-1.4102496995,-5.1413829038,-2.2374312308,-2.3883092913,3.0309193602,-4.0764725421,-0.095470489,-0.8620714759,3.3149797134,1.1062194612,1.6924527483,0.4240448052,3.0769270534,2.1746090267,2.8315498032,0.1847236552,1.8442703148,0.5192024214,2.5813960164,0.9348868696,4.1007690888,1.4563238732,2.3982986709,0.3985087409,2.5669454089,1.3185018824,1.4102790218,-0.1066039849,0.4333107813,-0.3279509669,0.9628462661,-0.4891035792,0.6117809854,8
-619.9149395453,45.9477243512,-6.0583935171,5.8594698285,1.5029590888,-5.0245020421,-4.6368920434,-11.2067825536,-8.893231171,-1.5418451792,-8.7728436144,-1.0518069433,-7.2235452529,-4.7372489223,-1.2401265917,-4.3156449309,-8.2407195742,-0.0926471061,-4.307862293,-2.4412608322,-4.520992494,-1.2315754224,-6.0113955667,-1.9061819625,-4.0172827084,-0.7544714327,-2.967929252,0.622390353,0.9428008012,4.2078322635,3.7511588882,4.9855535773,2.1471570111,2.563114686,-0.8013553015,0.2400918777,0.028091645,3.0021268008,2.9994044527,3.8352049813,1.92116944,2.9437841153,0.5587702844,1.0335154526,-0.6849104715,0.417619402,-0.9927757391,0.578694253,-0.0855645954,-0.4279023125,8
-589.42348553,50.982637503,-4.4543648964,6.209069362,3.2125739132,-2.6272280436,-3.9320568118,-4.54928452,-8.5693290194,2.8164190359,-5.1888435061,-1.6767774832,-3.7147388926,-2.7837978211,0.1663003677,-2.9219224069,-2.998656984,3.0648820565,-1.1054967067,2.0053902853,-0.102345654,2.1399075431,-1.7475172886,2.3334347524,2.1256115808,4.6000930903,1.7084191903,2.0798782495,2.0375855572,3.3357192685,2.0885739956,2.4044898574,1.2659215309,3.8157225561,3.0777091337,2.6162522775,1.3379907225,2.1598456543,1.1591315278,2.7338903967,2.5743024174,4.2875767225,2.9425327045,2.904233648,1.2461473878,1.990292258,0.9257294016,2.2229040063,1.0469048488,0.9687439105,8
-623.4843452637,54.9379152962,-8.8774285712,4.3304584924,1.2591290287,-7.9910916143,-5.6615915437,-10.6002007365,-9.5054219371,0.7953746826,-10.312194474,-3.101932497,-6.6790461946,-5.5461222615,-4.1020699056,-6.6294569451,-7.6188302017,-0.3250834267,-5.3809416064,-0.3031766835,-1.912449303,3.2038624028,-1.2292172905,1.6309095321,-0.8105678414,1.8970554452,1.3015146068,3.6976344116,1.9472494721,1.2474400329,-0.7041445377,1.1241644816,0.9470746096,3.9535341394,3.0737707559,2.2959836214,1.5227224735,3.7004383951,1.5341883319,2.7297583662,2.057458592,4.0222036895,2.3716614907,0.8001091799,-0.3163904292,0.8926772681,-0.2547745645,1.1801533817,-0.0626284475,1.0390413776,8
-546.9259684061,47.1769144469,-5.6977176471,1.7631998422,-0.8159634815,-8.1129244757,-8.5450984545,-10.3285124493,-8.9703305781,3.4412951746,-9.6364761066,-2.7270828416,-3.8227744119,-4.3475161065,0.1368702563,-2.1815938561,-5.1459476562,0.4548447085,-4.2098257562,-2.6138187217,-2.7202947479,0.0134061728,-4.7618028816,0.2088422383,0.0045160072,3.3487977143,2.8537106491,3.2575921125,3.8119935328,3.9108692753,3.0171519868,4.1433965053,1.9795269381,2.7282194865,1.5196002148,2.2819023443,0.9355491269,2.2335406189,1.1055486127,2.8184037221,1.0172044339,2.4705738196,1.458099999,1.3186618756,-0.1284091161,0.2839937647,0.0188199039,0.6154660552,-0.7428832983,-0.1205062859,8
-605.4818674856,44.5685910384,-4.1380857924,3.0497489118,0.103708688,-7.2148229759,-6.8624222793,-14.6920566285,-12.0638078108,-2.273566417,-11.1218603687,-0.6116776541,-9.6306420185,-7.5225257445,-3.507639288,-8.0650315562,-8.7746317486,-3.2282666058,-7.6978526731,-2.9063726496,-5.6038617765,2.4194337751,-2.8318194717,-0.2142362858,-2.3647175322,2.1178517691,0.9979360626,3.8449537157,1.1968102421,3.9094835994,2.4718772086,5.0903818392,5.176314668,8.2930517649,5.4204247335,4.1561777312,0.3012312994,0.2872778095,-0.1353145316,2.2615251722,2.0482637483,2.1572294705,-0.2886871745,0.0660455522,-0.9586699897,1.3279036157,-0.5702429744,0.1713829672,-1.0981761986,-0.0482381437,8
-598.349065777,31.863704963,1.7705650319,-0.487854786,-6.2183479357,-4.5929903023,4.1671619699,-5.9700684857,-11.6025661265,-7.0057647402,-7.7437464142,-4.2792465693,-7.0882725925,-2.0043088329,-5.0117280428,-4.8661254572,-3.9174842445,-4.3317015499,-3.8309392153,-1.6106085442,-1.9797015336,1.2333949604,-2.1540324951,3.7574222148,0.0604781818,0.8417592695,0.8786374812,3.4985992324,-0.6298015262,5.0842352135,1.1075281726,3.4022359692,1.2920183398,1.6758379079,0.5224755258,2.5818971747,0.4302939629,1.7432060482,-1.0381863441,0.2857662516,-2.1997035407,-0.573703997,-1.0273672293,2.134296747,-0.1030159268,1.4801493058,0.0292991973,-0.8998114451,-1.3325175632,-0.1509031742,8
-594.5059363733,28.6055868925,0.5327282877,-0.5001413819,-5.9163027996,-2.4852278548,3.702690945,-4.5617502657,-8.7416789199,-5.4443597553,-6.8131665022,-3.6458295456,-4.8869718057,-1.0410296065,-3.9115993204,-2.0111427659,-3.3339844756,-2.7503447865,-2.3694591884,1.9705246546,-0.0818097461,2.5002577841,0.3719669049,3.6492094097,0.698013926,2.8397048548,2.9158778564,4.6201010135,0.9712633816,4.5423518346,0.6417471833,3.755835639,0.4064509311,-0.0171982498,-1.0209826761,0.5523730558,-1.0927849892,1.9217823552,-0.3472159299,0.2420305945,-1.9044475816,-0.1670782482,-1.2777542657,1.0070069403,-0.857529129,-0.160596637,-1.7013996994,-0.6373093968,-0.863041173,0.5190799178,8
-666.7299064121,40.3651198944,7.3781494479,1.7209432586,0.4198966499,-4.2687238129,2.3073835079,-8.2053299917,-10.2876186263,-5.3183198133,-8.7246863637,-5.2107787202,-8.0325972224,-3.8311529037,-2.9929386501,-4.0917075692,-7.4164218788,-4.2333078088,-5.8517576053,-2.1562807372,-4.9721004346,-1.5637020759,-7.0197942418,0.1613912429,-3.4373973564,-0.3066648143,-1.5285692916,3.2441653021,0.3272378504,3.9865768262,1.4212484078,1.463836788,-0.4236372736,1.0805316215,0.3134367094,2.3705934848,0.9558919783,1.9818889252,-1.3925282602,1.1485759026,-1.5562831186,0.4711417251,-0.7750174231,2.4455037036,-0.6325744077,1.7070639296,-1.3308081889,-0.8932327902,-1.4191250854,0.3499146869,8
-599.2988680901,32.5767478587,-4.6816049062,0.2874098433,-1.5303503532,-1.849885868,3.4569069998,-5.8398905346,-8.8484527292,-4.896163666,-6.825636025,-2.7163714218,-4.7609094318,-2.0133163204,-3.8051286248,-0.7387255398,-5.1166829519,-3.0272571879,-2.7185791155,0.0965990899,-1.3001417546,1.3335690291,-1.1722268381,2.7977834476,-0.4504288911,2.4264104637,0.6721267159,4.5860484481,2.4264121532,5.8479852588,0.7866972141,2.9733677552,1.4051374944,0.7130025857,-0.5711980673,2.2910814615,-0.6725364603,1.8697912601,-1.5978662149,-0.1593124965,-2.6757749388,-0.4445355235,0.0615664125,1.874783846,-0.1118028026,0.1435242141,-1.705288591,-0.8612626193,-1.3104878759,0.3466850501,8
-659.3415388744,46.4754207822,-2.5158237336,2.1795768877,-0.7385291341,-12.4116439936,3.4087876879,-15.5620854417,-12.1238530873,-7.6387638519,-9.45221594,-5.3909563302,-7.640625928,-4.208104511,-3.9908357588,-2.5332697635,-7.6353179396,-2.8195379437,-1.7607176205,-0.5845349949,-3.8901832258,-3.6691796443,-5.7169256768,-0.3288175575,-4.5457530381,0.1137701586,-0.6028243901,5.7164726797,2.3904960943,6.7930188779,2.2559037226,2.831791203,1.0939571703,2.088210925,2.2465986353,4.8611409287,2.3299220997,2.8820149726,-0.6915593661,1.4516868985,-1.8543599716,-0.0265778163,-2.0424044701,0.7075359253,-1.9202522492,0.1344382834,-2.9081495952,-2.2554642098,-2.442627872,0.38529803,8
-635.5555308348,38.413480564,9.827039306,-3.8458492642,-2.0781193767,-7.8997909126,1.6165283783,-10.2251635522,-12.994442288,-4.4091504235,-10.7073316554,-4.8233260216,-9.1692198974,-3.3419083967,-4.7608012055,-3.7455345052,-6.8726999624,-3.0731235301,-8.5306884517,-2.1980879017,-5.1216510098,-1.4697778606,-6.4451503251,2.3937144108,-2.9247810534,-0.5444370876,-2.3531279633,2.7003226131,-1.3851246375,1.7918238938,0.6667799041,1.1485822258,-0.6834215699,1.1114385733,0.7105042967,2.3074167544,-0.1303473292,3.2423834561,-0.170189191,2.1956599587,0.1546608526,3.6395267367,1.1105518241,3.265564028,0.1726840987,1.799698592,-0.106513353,0.0411967241,-1.1314519367,-0.200876624,8
-575.1684891206,31.0712765636,5.3926368687,-1.5278253987,-4.633915194,-7.4812109952,0.5333448892,-9.0620479111,-15.3007541355,-7.262975141,-11.0006238275,-5.6342514471,-7.697392092,-2.7216599175,-5.9675227501,-3.5022335875,-6.2829288761,-5.7656611217,-5.4469780865,-1.5708585744,-3.7467913253,0.0380813827,-4.5302642692,1.6517581494,-2.4854553334,1.2113962605,1.1994016595,4.0317886572,1.1706276579,3.6502509728,-1.2522938011,1.4894751448,-0.6816424932,-0.6547103076,-1.4636939805,1.6259965917,-0.6070940842,1.4338489588,-0.4340041569,1.8506069015,-1.0150471684,0.2103645003,-1.117874059,1.4192315147,-0.6014553558,0.1038986123,-2.2050206342,-1.6640794868,-1.6284726609,-0.6845676362,8
-670.5882231762,46.4672928568,9.5318094992,2.4232424809,-2.8370449985,-7.9734914992,2.4803564923,-11.8573505209,-10.9782402821,-5.6480317466,-6.5635953972,-4.984856175,-6.9924797965,-2.1395240528,-4.5561516956,-3.3410737683,-5.6741510163,-5.7654862432,-5.3311171414,-0.666502194,-4.6226419742,-3.087037335,-7.3747435718,-0.5424759826,-4.2120764849,-1.9705654181,-2.8421266012,2.8339993631,-1.2840027519,4.1128499643,0.7310436341,1.2781020783,1.2829205318,1.0236057086,0.1720684198,1.7839985241,1.3638273927,2.7870403747,-0.272750107,2.0203773865,0.6999464679,1.6248942784,0.1491403393,3.1572455984,0.4962296177,0.933090363,-0.9118251089,-0.4242634861,-1.3617946373,0.7113469268,8
-545.1351843909,42.7822601969,0.622270819,6.8568499373,4.2094384615,-6.0575938053,-5.4601945518,-8.8738941695,-1.5819128671,0.5882478989,-7.1245861018,-3.8634274843,-2.091316158,-4.1906611297,0.9224751353,1.0945161701,-5.385165121,1.2545386422,1.0865792416,0.5462590652,0.1449452542,4.7130680204,1.0503650366,2.2762683239,-0.5626669757,3.791371066,-1.5644970861,2.777757256,3.4557431172,4.0011696137,4.3220393084,1.9505084565,-0.5716245739,1.308223552,2.4121087833,4.0294544598,1.3602973372,1.8391718738,-0.3777231022,0.9974355048,-1.3853676066,0.1843477775,-0.9471186441,0.7581660213,-1.5956852215,-0.9897967728,-1.7961084932,-0.4260299207,-2.4168812602,-0.9053650832,8
-447.0370742748,34.6320172185,-4.5517358183,-6.6777882146,-0.7352042064,-9.0025845251,-7.0996618923,-7.5236891851,-10.9570999551,-2.4483422591,-7.8911060942,-10.7296070707,-5.1280312291,-6.9450065666,-5.0810114949,-1.9571526252,-4.1172986469,4.3506416848,4.4421007132,6.5447459626,2.6137040669,8.431717025,-0.6841925039,0.1710561264,-2.2094316807,-1.1698807545,-1.097676043,-0.4957597471,0.6087447435,-1.422134928,-0.0286064716,1.8438395691,-1.4328181374,2.0735743972,-0.3817826827,2.9765132348,-0.1922644094,2.7529745524,0.6577513796,2.9123748852,-0.6372739179,2.1689773616,-0.555989225,1.5409685725,-1.0428297079,0.3272905449,-1.3108507798,0.2937125733,-1.6031556198,-0.4573192157,8
-434.8160715888,41.3511088162,-5.413440116,-2.7734068019,-2.2072264446,-8.4926658607,-7.860366835,-10.4899325654,-10.2647343786,-0.8867868761,-5.6148994669,-9.8461348609,-3.349116497,-5.892726831,-4.4774795109,-3.3595717604,-8.2804680664,-3.60556286,-3.0543569114,-1.0865373664,-4.2880525654,9.5724576823,4.0935298567,7.181738459,7.3757317223,6.2356211247,3.7798570936,1.6128307046,1.997511119,1.2561659108,-0.6288435518,0.930779238,-2.278810528,2.3930540502,-1.1154819125,2.455470919,0.2555166698,1.1683711642,-0.2627275182,1.2724824893,-1.3160499694,0.4634976313,-1.0093042615,0.851299297,-0.8668345486,1.1152517094,-0.8354947392,1.2012711143,-1.2534814345,0.375384985,8
-575.8930989082,59.646849201,9.5425408179,6.9046114564,4.1435802332,-6.0975766408,-6.1688125789,-7.8624005089,-2.852454137,-0.1504702089,-6.2742379667,-6.2428062385,1.445081245,-5.8986755358,-1.0107135027,0.1628218078,-8.2590108208,0.7861382267,-2.1483589293,-3.8975524418,-2.8424823731,2.3825759293,-0.5004226585,0.4521973482,-1.9936982351,3.0946479045,-0.4337409096,4.1445302075,4.9542834319,4.7585073121,3.0119531034,5.1716106772,1.7644369941,1.8279352986,1.0304749186,1.20038263,-0.7026485177,2.6309352876,1.3598914448,3.4372080805,0.9594432438,2.4356775136,0.486932772,1.5350370626,-1.0610781868,-1.5341934533,-2.2419666011,-0.1236653187,-1.1950453789,-1.7148516725,8
-502.3088676926,46.3423112635,-2.4253755304,1.9699211372,-1.4097135045,-5.5969250856,-6.5347111376,-8.9542581532,-6.7757971892,-0.332584147,-7.9081337476,-9.4693606804,-1.306691856,-6.8256733442,-2.5465944119,-1.665113773,-7.8207794189,-0.8798812364,-1.8103360015,-2.5386032686,-3.595639016,2.6095641145,-1.2066000592,3.4084069596,3.4114714631,4.8065736501,5.2052489458,5.8570428518,5.4518469155,3.9510353204,0.5622093402,4.3976736462,0.3651003699,4.8141770902,1.1339036211,2.5936060705,0.038395836,1.2691709497,-0.3447542473,0.6576722609,-2.1403232047,0.318490233,-0.6944146672,-0.2560794924,-1.8084984622,-0.9611111078,-1.4865256788,0.1018429749,-2.495889101,-0.7303448357,8
-477.2415109031,45.0937002412,-8.7053224585,0.1008049684,0.6150615154,-7.9548301383,-5.3570482343,-11.336140385,-11.1522871222,-2.587407728,-4.2627272642,-8.0156344794,-1.6257523453,-3.7788396643,-4.4435102642,-0.3049024343,-4.5636517115,-2.3930872951,-4.2561955582,0.6735399699,-3.6814008037,3.9530785783,1.7703164395,3.1016356915,4.0577976219,4.3114720927,3.1590882918,3.7080476121,2.4430492655,4.0914764792,2.0486740745,4.304573744,1.2663354452,3.3909965862,0.6399274793,2.3245659123,0.2749609039,-0.2433659746,-1.727058043,0.6157420284,-0.8501830903,0.5934813618,-1.5216123854,-0.6886447425,-1.6390190568,-0.3901182411,-0.6083535053,0.5778750594,-2.0035783661,0.0801449566,8
-471.0348792604,39.6140064902,-13.9499910195,1.9304242397,-4.9177405371,-10.5759367955,-9.4707882802,-11.890060791,-6.8014341164,-4.5319098673,-7.6547315346,-9.6890331564,-0.9755396929,-7.665287758,-1.747895186,0.0646733584,-6.3247944156,-1.6520145855,0.7673726436,3.6722071563,5.8120106868,9.2471868996,3.3580034007,2.9233694801,-3.5329441752,2.1642906976,0.9965947986,2.1113960525,2.8685635251,-0.1931373963,-1.5971858057,2.7818359001,-0.565304545,1.5550528302,-1.1653655579,-0.3311964818,-0.1435586458,0.5272626646,-0.9496868613,2.0064575439,2.0428051041,3.8364418619,-0.1759035522,0.4727321938,-0.7261059883,-0.7420665685,-1.583087839,-1.0113181572,-1.5667847805,-0.3143700643,8
-560.8033090555,55.5182135696,4.4113197622,7.3788855706,3.0490668195,-2.795543483,-5.1283679656,-9.4337306882,-5.7438758966,1.5409037627,-2.3700303031,-4.4418369817,0.4910330315,-0.7545663084,-0.807426207,0.6318754975,-4.2617287013,-2.4220915415,-3.5972721549,-1.6519947298,-5.564265799,1.5004840319,-2.6985731178,0.2587856233,-1.7606170129,1.2070966678,-1.3623332375,0.4080881302,3.6364015814,3.24911629,2.548214799,3.9959023898,1.2395238706,3.0914931079,2.0800697702,4.0219327428,1.4668275229,2.6887841722,-0.9249304789,1.1814281968,-0.3250087039,1.6810033715,0.1376321366,0.7137525877,-2.2659611149,-0.5609245344,-1.889265988,-0.327564683,-1.4863290785,0.1952433452,8
-618.528785391,29.1560736756,-0.841352564,4.0017633146,-6.1622780134,-8.6273322465,-7.4006345745,-10.8966523062,-4.0776723357,-6.3081565276,-7.4125054546,-6.1223542756,-5.4315787016,-0.333647042,-2.9019628621,1.1011051347,-1.6112403191,1.6236339489,-2.7432348149,0.8199760429,-0.935574108,0.6876942657,-1.2695708639,1.1962279875,-1.2639437571,-0.9724830158,0.7701690396,1.4931535325,0.2203193103,1.9698159557,0.2547686321,3.11421136,0.0910874347,0.8252519648,1.1388725668,3.2854177258,1.0983233104,2.9410994126,-0.6006218698,0.9498323923,-0.7422068132,1.6284835708,-0.3889473988,0.052100307,-2.5721457228,-0.9119757426,-2.2512198895,-1.1829241286,-2.4778641638,-1.2638944878,8
-673.8874361634,38.65769029,-6.9243865098,3.2953306046,-7.010833199,-8.1827842261,-4.9824653749,-7.5680075327,-3.9785613462,-4.0264302346,-4.6605832353,-5.3019732707,-4.7153893527,-1.1859271931,-4.4039576381,-1.0399198279,-1.7322139985,1.8173443888,-0.7620886311,3.1481792077,0.9189181846,1.1950994921,-1.9600262391,0.9924463923,-1.0102936217,1.2060699315,0.1769754358,0.974280637,-0.4196582648,-0.5358375885,-1.5961228388,-0.7308707211,-0.5476218871,1.2245717591,1.7463957797,3.1185899405,1.7926474064,2.603981046,0.752923997,2.3099161581,-0.3673133648,2.0172236926,0.5858322454,0.9443850005,-1.4488695127,-0.1816370858,-0.7276332698,-0.2007370233,-1.5719767315,0.2229880569,8
-688.4011433588,40.01088813,-5.7998409164,6.8244568701,-8.6245555615,-7.1780673629,-5.0698452633,-8.7090787956,-3.5586596098,-5.2831336529,-4.7009862436,-6.1314337227,-5.0938095377,-2.4355569588,-6.3323439672,-2.5928079451,-3.261952377,0.7836354814,-1.4090107972,3.6371370881,1.5165077468,2.1914063835,-0.2503847985,2.0390052902,-1.1996082153,0.4047148693,-1.1408392921,0.6117594738,-1.4998620222,-0.7301277638,-2.1409197937,0.2743073223,-0.4775983524,-0.5831208155,-0.342603035,0.8536046767,0.0277122965,1.2052692431,0.2636321073,2.1121448148,0.9949273403,2.9659211997,-0.1055257854,0.5157146432,-0.8101147238,0.5851145788,-0.7304923921,0.240992362,-1.7197083158,-0.4226772235,8
-641.5505979408,44.3971213249,-4.4788612169,-0.5837933916,-8.8312146743,-8.9574946173,-0.964346995,-8.8788655751,-7.1606963678,-3.4496681344,-5.7871468824,-6.0847025641,-5.4705616581,0.8589526484,-3.6845522697,-1.7057254911,-0.6799111724,2.2499736255,-0.492022914,-0.3016232642,-1.4599125605,1.2004471457,-0.7317846549,2.7454152854,-0.2050240161,-0.0374041516,-0.4915946545,1.6806475528,-1.3419120152,-0.7848066915,-1.2883087864,1.1209775209,0.2919172049,3.0212535274,0.8594581761,2.7449277278,1.235505567,1.4443920793,-1.1952651362,0.6320411654,-0.4925526794,1.1317151218,-0.6769628865,0.8098925257,-1.0513453796,-0.2414807414,-1.3554783983,0.3927274186,-2.4397183399,-1.1591779143,8
-645.5196981411,35.0190158618,-6.0492311478,1.7605753967,-8.0046203422,-8.3771259675,-8.9205089341,-9.2519838113,-3.6571279304,-5.8895488319,-6.2691101826,-5.6610010448,-5.9202398818,-2.448353593,-4.7550302693,-2.7453404661,-3.8203739061,-0.5978049285,-5.3736811409,-1.1358033483,-1.0203800811,1.6829524149,0.6307815582,3.501294724,-0.6993163591,1.0557574193,0.7575015671,0.8833473363,1.0150904642,2.0565639628,0.8952654669,1.2731952488,0.8135530814,0.7144655377,0.040559788,1.3959692423,0.697792323,1.4938502493,-0.1619261532,-0.0049058197,-1.6559736036,1.2996566266,-0.6132189699,-0.0572125946,-1.5512867067,-0.4094144859,-0.9597469138,-0.1705426413,-1.242445894,-0.8012815218,8
-598.3107869306,32.0451902415,-7.8794797963,-2.0074361361,-9.1484021608,-11.5907522993,-7.8108088251,-13.0573662693,-5.1096564089,-6.39215283,-7.3558330353,-6.1926319114,-5.3099618496,-0.0418372874,-4.1192223631,-1.8460591037,-3.8295713902,0.5480405627,-4.1251922629,-0.0152907476,-1.2790696897,1.155534677,-1.0804962652,2.5505840402,-0.6641861652,1.286484334,2.0393092998,3.4836084737,1.4379624474,1.0497818204,-0.4859056451,1.6895784601,0.3727051955,2.3424030906,0.8155670408,1.6678868838,-0.5314704559,-0.1127279806,-1.2263173511,1.0879241493,-1.0726203338,0.1605145724,-2.0354702978,-0.3168565742,-1.9074023246,-0.2144383064,-1.8099569742,-1.0020224934,-2.3544607359,-2.414471325,8
-599.6409174508,40.7281383667,-13.0993999949,-2.3398169462,-10.7231755959,-11.9820667127,-6.6817594387,-12.8770239368,-6.0699345449,-4.8810623452,-9.7663510628,-2.6008272978,-5.3909828457,0.5809681822,-1.5856032929,-2.941726072,-2.0463504153,0.5173110237,-1.8579677891,-0.4112611867,-0.0512953448,0.4916310465,-1.3428609461,2.0397691196,0.0418811734,0.2115871702,-1.2262620517,1.4876923142,-0.7632701474,1.2050143838,0.3232596303,2.7310621998,-0.5771868193,1.5795551836,1.2105470746,2.0017367219,-0.3710061005,1.8049962101,0.6579570242,0.8021615621,-1.4571421661,-0.0938134514,-0.8036075114,0.0502816129,-1.2563820944,-0.4309940911,-1.2848659629,-0.5573062246,-2.0038464846,-1.1091781506,8
-668.8269160347,32.2841812811,-2.3634148674,3.6995781393,-6.4857863548,-8.4816586116,-8.4452501231,-11.5361542623,-3.1899312389,-6.8319259061,-5.9140478274,-4.3484162808,-4.6732035256,-2.5091309237,-4.8475711669,-2.437675981,-4.1768848068,-0.6999128581,-3.0328453841,1.5312726633,0.1799573748,0.6140380317,-0.8231139167,2.5858912949,-2.2979151874,-0.2008654544,-0.6077954761,0.0016606604,-0.2798996502,-0.9550341783,-1.2839629507,0.6746163306,-0.136694203,0.6697276568,0.3823970319,1.0823549542,-0.5260285368,1.4978125849,0.1922999141,2.5934640326,-0.6284555425,1.9515641488,-0.1412653767,-0.0975471721,-1.7700270667,0.2340136461,-1.384269398,-0.8196452487,-2.0415445642,0.1971845823,8
-542.0835167163,45.3628524223,-9.6924309056,2.0700775653,-9.3059922285,-12.4737456549,-10.5612132561,-7.4183175817,-7.8095768946,-5.1528786857,-8.5573320729,-6.732402106,-4.7149680189,-4.5813402213,-2.7862535564,-4.4714056676,-1.3519478088,0.3729824829,-4.0396826067,0.4405448392,-2.4439054286,1.1251747565,-3.5108625643,0.0037076602,-1.5856399259,-1.6394619546,0.8559825452,1.8491896449,1.1148214286,3.5714439786,0.481772264,1.6682386701,-2.9776992389,-0.2196481086,-1.3445510997,1.5055353359,0.6190561842,1.0578051391,-1.7154792358,1.4740662796,0.3674283178,0.7694629496,0.3559634593,1.1134121346,0.122918809,0.2012028795,-0.7837916883,-0.839551375,-0.6339407132,0.6133873679,8
-532.444995321,35.0330890869,-6.6315001363,2.3867856935,-7.7491570428,-13.4525451377,-15.4045992197,-5.8038236228,-7.4436074119,-7.6064628669,-7.6647974485,-6.5221556713,-6.7597689045,-4.1101684045,-1.1256344267,-2.9064994169,1.0539550662,2.3224652146,-1.7454224565,-1.2600519261,-0.5788620128,1.3843468486,-2.0262439671,1.0319982993,-2.9470382879,0.3655172447,-0.5635379462,1.848943032,0.8135577347,3.5141582444,0.4045746231,2.1981009214,-0.9493195466,-1.0185874742,-2.2803103871,0.5150672356,-0.310850853,1.8392284848,-1.3323640977,0.5978762997,-0.1454756048,1.2492551846,0.246876361,0.0103889951,-1.6811406418,-2.1507949163,-1.406790285,-0.3165243529,-1.679933196,-0.792998372,8
-535.6537365537,37.7875288414,-8.859366995,-0.2805771808,-5.6421406462,-13.6722058997,-15.0941218468,-9.2261957639,-9.0534841116,-5.011758956,-10.6302712906,-5.432988433,-5.4232396655,-4.2586037472,-1.7778314233,-2.4713106535,0.2440722911,0.2610680819,-4.5738607268,-0.9283540997,-0.3004552159,2.6138147142,-3.3597378052,0.968183791,-1.9390999023,0.4731344566,2.8961215533,3.9578534628,0.9477863974,2.0758625729,-1.5356421153,-0.6478550988,-2.4409377029,-0.0900326494,-1.4709693326,0.0562837577,-1.6566987797,0.0757140544,-0.9934381411,1.6311093981,-0.0204287669,0.7948523251,1.1800654166,2.0759528765,0.5106680471,-0.4088825115,-1.8155729791,-0.4583492708,-0.4025454126,-0.5388368472,8
-585.2443713049,41.4002405669,-6.2666853142,3.9363817506,-5.2931915467,-9.3339726912,-12.1415458227,-11.4002628584,-6.7392729359,-2.0170572267,-9.9786276576,-4.1733602351,-3.797782066,-6.8619455645,-3.6508565358,-3.6348775487,-4.5519494626,-0.5861312333,-4.9225110145,-3.2231875497,-2.0010651607,-0.7467974901,-1.2975501197,2.8031856302,-1.0259666484,3.0654768083,0.379944683,3.26396836,0.3974885545,3.6522045535,1.3654754728,1.0168107579,-1.3011476011,-0.6709282163,-0.5383831149,0.2793288835,0.8736509172,-0.0921619661,-2.5241556063,-1.0521002457,-0.3274027041,1.9741140404,0.8816294347,1.2552026124,-0.8027040965,0.395044113,-0.7993528832,-0.7372641588,-1.2918546869,0.2904967089,8
